opq_vec
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
3
4
5
6
7
8
8
8
9
8
6
6
4
2
2
2
2
18
19
20
21
22
23
24
25
25
25
21
18
17
15
13
12
12
12
9
7
7
13
38
39
40
41
42
43
43
44
20
45
44
45
44
45
44
45
44
45
44
45
17
45
44
45
45
46
45
45
44
45
4
42
25
15
31
30
45
43
44
17
27
39
1
37
44
43
42
37
44
37
44
35
44
35
1
33
44
37
21
39
1
36
44
36
44
36
1
37
42
35
45
29
29
32
44
32
44
30
1
43
1
41
44
41
44
41
44
44
44
37
1
37
44
35
40
35
1
32
38
28
44
33
1
35
1
27
44
42
44
41
44
35
44
38
44
43
44
35
44
37
44
42
44
42
44
44
1
37
44
29
43
19
44
36
45
21
44
41
1
42
45
31
44
40
41
35
44
41
43
37
1
37
44
25
45
28
44
35
0
36
27
12
1
37
31
14
45
29
44
34
45
37
44
40
1
41
12
32
42
35
44
27
43
35
44
32
1
33
44
30
44
41
44
30
33
1
36
23
1
28
38
37
11
32
44
30
43
37
44
29
1
32
1
34
44
34
1
35
1
44
1
45
1
45
1
45
19
45
1
44
44
42
1
45
1
43
44
45
44
45
44
44
1
44
1
44
1
43
1
37
30
1
45
44
45
0
43
1
44
1
45
44
45
44
45
44
45
1
45
44
45
44
45
1
45
24
45
3
45
1
45
44
45
18
44
1
45
44
44
1
45
26
45
1
45
1
45
1
44
1
45
1
45
10
44
1
45
2
45
1
44
13
45
0
45
2
44
44
45
44
45
1
44
45
45
1
45
44
44
1
45
31
45
1
45
1
45
1
45
1
45
1
45
1
45
1
45
1
45
1
44
2
45
12
45
1
45
1
45
44
38
10
40
44
36
45
36
44
41
44
19
44
34
31
29
44
37
44
40
44
39
1
38
44
44
25
41
45
34
27
26
44
44
44
44
1
31
12
37
44
29
44
35
1
39
1
40
1
28
44
43
1
33
21
36
29
1
30
29
1
39
1
38
45
36
45
36
1
42
44
42
1
28
1
35
41
29
1
36
44
42
45
34
1
25
40
38
2
37
7
41
44
41
1
40
1
31
25
24
24
39
44
40
44
41
44
43
1
37
1
31
3
32
44
34
44
41
44
37
44
37
1
26
1
38
1
39
44
40
44
44
10
38
1
32
37
37
44
38
44
40
39
36
44
35
1
26
44
44
30
1
28
25
5
40
44
42
1
31
1
35
19
44
38
17
37
44
41
45
36
1
31
44
44
1
33
44
41
1
35
17
1
42
1
29
38
37
1
32
44
39
44
37
44
43
44
39
1
36
20
33
44
31
44
36
44
35
44
40
1
21
44
43
17
37
44
34
44
39
29
40
1
25
1
30
44
39
44
38
45
35
44
45
1
24
37
43
39
43
43
36
35
44
31
1
29
1
32
1
38
43
37
43
35
1
34
1
16
43
27
1
32
10
6
30
43
35
43
34
43
35
1
34
43
43
43
42
3
42
42
39
1
32
15
37
43
1
39
42
43
42
43
43
42
1
33
42
36
42
43
42
39
42
38
42
39
1
25
33
37
42
36
1
41
42
42
1
41
1
24
42
38
42
41
34
1
28
14
0
34
43
41
43
