compact_start_timestamp, 2020-06-14 18:08:31.760825, micros_stamp, 1592158111760825, duration_usec, 2839977
compact_start_timestamp, 2020-06-14 18:09:06.586901, micros_stamp, 1592158146586901, duration_usec, 1194430
compact_start_timestamp, 2020-06-14 18:09:44.365283, micros_stamp, 1592158184365283, duration_usec, 1205840
compact_start_timestamp, 2020-06-14 18:10:00.615207, micros_stamp, 1592158200615207, duration_usec, 389062
compact_start_timestamp, 2020-06-14 18:10:08.190136, micros_stamp, 1592158208190136, duration_usec, 200432
compact_start_timestamp, 2020-06-14 18:10:17.844719, micros_stamp, 1592158217844719, duration_usec, 1240329
compact_start_timestamp, 2020-06-14 18:10:51.638548, micros_stamp, 1592158251638548, duration_usec, 1212465
compact_start_timestamp, 2020-06-14 18:11:25.066156, micros_stamp, 1592158285066156, duration_usec, 1299909
compact_start_timestamp, 2020-06-14 18:11:57.996202, micros_stamp, 1592158317996202, duration_usec, 1184237
compact_start_timestamp, 2020-06-14 18:12:30.632748, micros_stamp, 1592158350632748, duration_usec, 1213283
compact_start_timestamp, 2020-06-14 18:13:03.417739, micros_stamp, 1592158383417739, duration_usec, 1155933
