flush_start_timestamp, 2020-05-18 00:25:08.523156, micros_stamp, 1589761508523156, duration_usec, 413793
flush_start_timestamp, 2020-05-18 00:25:18.576803, micros_stamp, 1589761518576803, duration_usec, 469114
flush_start_timestamp, 2020-05-18 00:25:27.967847, micros_stamp, 1589761527967847, duration_usec, 411398
