simple_asyncio_lat_vec
0.000154588
0.000150974
0.000231967
0.000237634
0.000252655
0.000207281
0.000174997
0.000150664
0.000190037
0.00015168
0.000203159
0.000206658
0.000431919
0.000487037
0.000198919
7.8849e-05
7.912e-05
0.000110041
9.6286e-05
9.637e-05
7.9511e-05
9.1757e-05
0.000182071
8.9894e-05
0.000179195
0.000211308
8.5119e-05
0.000160813
8.0611e-05
8.7306e-05
0.000433742
0.000157632
0.000172863
0.000172144
0.000106398
0.000102785
0.000111666
0.000227099
0.000121148
0.000157429
0.000125395
0.000168538
0.000113659
7.8391e-05
7.6837e-05
8.7399e-05
0.00012274
7.0716e-05
0.000108507
0.000239532
0.000100581
7.804e-05
8.873e-05
8.9097e-05
7.7632e-05
0.000145326
0.000138132
8.3517e-05
0.000162733
0.000149667
0.000108269
0.000150906
0.000104067
7.8472e-05
7.8724e-05
0.000158414
0.000216171
0.000108714
0.000150268
8.9915e-05
0.000188613
0.000104903
0.000129854
0.000113034
0.000207075
0.000105262
0.00010746
0.00012294
9.8091e-05
0.000117734
0.00012507
0.000129142
8.5717e-05
8.6841e-05
9.5427e-05
8.4539e-05
9.2716e-05
0.000192776
0.000210046
0.000245935
0.000141815
0.000190368
0.000143366
0.000166627
9.9155e-05
0.000229071
0.000107979
0.000196782
0.000103803
0.00012736
0.000132067
0.000171372
0.000128642
0.000129375
0.000122825
0.000147151
0.000119163
0.000112687
9.4528e-05
9.2395e-05
9.2819e-05
0.000287351
0.000199894
0.000209835
0.000154719
9.3224e-05
0.000123471
0.000119273
0.000103003
0.000193297
0.00014431
0.000102193
0.000223444
0.000118079
0.000116594
0.000117891
0.000124799
0.000131197
9.9191e-05
0.000108617
0.000143902
0.000139547
0.00014952
0.000299426
0.000295491
0.000191063
0.000134558
0.000180935
0.000156146
0.000396717
0.000249654
0.000314537
0.000255464
0.000131257
0.000125838
0.00018016
9.9452e-05
9.1465e-05
7.6774e-05
0.00015864
0.00012745
0.0001221
9.4714e-05
0.000110169
0.000126488
0.000117797
0.000105786
0.000105572
8.2752e-05
7.9949e-05
0.000209574
0.000198471
9.0802e-05
8.5759e-05
0.000120169
0.00012963
8.9404e-05
6.8531e-05
0.00023336
0.000106617
0.000116954
0.00010145
0.000112834
0.000189689
7.772e-05
8.8438e-05
6.3912e-05
0.000104574
0.000115121
6.7612e-05
9.4057e-05
7.4892e-05
0.000129178
9.5418e-05
0.000159724
0.000154154
8.0773e-05
0.000131143
0.000121194
0.000187733
0.00013722
0.000224297
0.000113322
0.000115225
0.000133769
0.000111106
0.000479954
0.0001343
0.000162085
0.00017127
0.000176355
0.000137346
0.000103411
7.0348e-05
0.000205777
0.000203021
0.0002718
0.000102586
0.00023664
9.4668e-05
0.000117227
0.000110554
0.000113088
9.9426e-05
0.000129194
9.5595e-05
0.000120764
0.00011058
0.000150907
0.000183055
0.000193585
0.000214058
0.000115541
0.000144077
8.2029e-05
0.00023197
0.000235406
9.7413e-05
0.000111536
0.000113401
9.7071e-05
0.000194894
0.000159911
0.000123377
9.4444e-05
0.000115663
0.000119317
0.000266175
0.00014139
0.000115174
0.000131586
0.000130212
0.000134842
0.000191503
0.000158916
0.000189894
8.5886e-05
0.000121326
0.000209255
0.000230464
0.000154605
0.000213125
0.000110318
0.000136855
0.000137052
0.0002671
0.000142827
0.000195345
0.000189452
0.000194813
0.000192239
0.000107879
9.6708e-05
9.7773e-05
0.000116794
0.000204245
0.000113401
0.000120563
0.000197021
9.2233e-05
8.6601e-05
0.000188084
9.7668e-05
0.000105014
0.000273168
8.7048e-05
0.000185096
0.000163618
0.000104473
0.000138562
0.00014939
0.000134333
0.000112587
0.000115153
9.1817e-05
9.7075e-05
0.000239894
0.000201084
0.000216917
0.000111187
0.000203786
0.00010561
0.000100524
0.000126786
0.000201305
0.000158813
0.000149343
0.000194921
0.000139227
9.8524e-05
0.000144613
9.6093e-05
0.000237746
0.000218707
0.000200808
0.00010128
8.5631e-05
0.000128095
0.000225277
0.000112681
0.000109508
9.257e-05
0.000109903
9.1405e-05
0.00011529
0.000121582
0.000111017
0.000227858
0.000115986
0.000113927
0.000107616
0.000101028
8.1875e-05
8.9056e-05
7.8817e-05
0.000116986
7.8346e-05
0.000108969
0.000221984
0.000131515
7.1193e-05
0.000107294
0.0002054
9.0661e-05
0.000179305
0.000177357
0.000120773
0.000268639
9.3789e-05
9.1981e-05
0.000265832
0.00016023
0.000134551
0.00014491
0.000101571
0.00018745
0.000208029
0.000273927
0.000247061
0.000209217
0.000150657
0.000142606
0.000207208
0.000196324
0.000127065
0.000110501
0.000135312
0.000117711
0.000136929
9.7668e-05
0.000144444
0.000189875
0.000208729
8.8732e-05
0.00019005
0.000145041
0.000173963
0.000184538
0.000107086
0.000105186
0.00024344
0.000113222
0.000129134
0.0001883
9.9721e-05
0.000229034
0.000216368
0.000103165
9.3258e-05
0.000102372
0.000127137
0.000114209
0.000123941
0.000116678
0.000123992
0.000126627
0.000119923
0.000250149
0.000229365
0.000105164
0.000118565
0.000113774
0.000103727
0.000139041
9.5563e-05
0.00012792
0.00014633
0.000106521
0.000149145
0.000120105
0.000109559
8.8651e-05
0.000227706
9.5398e-05
0.000101463
0.000162404
0.000287218
8.0753e-05
7.7251e-05
0.000118844
0.000122035
0.000120906
0.000145321
0.000109958
0.000107798
0.000159226
0.000278822
0.000351475
0.000124833
8.2628e-05
0.000113474
0.000111219
8.8164e-05
0.000329252
0.000335132
0.000373379
0.000324276
9.2043e-05
9.0216e-05
0.000105767
8.9421e-05
0.000127438
0.000133698
0.000134945
0.000109005
0.000170112
0.000331283
0.000306723
0.000340243
0.00033493
9.8026e-05
0.000217287
0.000215303
9.664e-05
0.000139008
0.000162925
0.000135988
0.000280281
0.000304639
8.7966e-05
0.000231958
0.000265956
0.000180226
0.000205164
0.000149707
0.000204422
0.000138253
0.000124507
0.000190678
0.00013782
0.000119029
0.000119026
9.3088e-05
0.000149756
0.000167177
0.000154172
0.00018161
0.000187589
9.8757e-05
0.000101819
0.000103123
0.000123306
8.7312e-05
0.00016307
0.000186727
0.000166156
0.000227234
0.000235291
0.000140554
0.000105795
0.000138887
0.000150872
0.000172722
0.000110544
0.000174467
0.000133964
0.000155958
0.000119835
0.000110712
0.000151882
0.000305003
0.000291534
0.000312214
0.000283833
0.000102317
0.000100066
0.000146829
0.000182331
9.5193e-05
0.000139205
0.000293681
0.000271491
0.000122487
0.000113125
0.00014895
0.000140078
0.000180818
8.5441e-05
0.000106133
0.000108338
0.000176607
0.000164829
0.000163815
0.000128302
0.00012476
0.000224114
0.000183899
0.0001401
0.000180612
0.000300517
0.000277725
0.000141528
0.000394356
0.000153623
0.000372455
0.000417881
0.000155338
7.2448e-05
0.000122485
0.000123719
0.000151774
0.000131287
0.000108075
9.2558e-05
0.00012879
6.9308e-05
0.000249346
0.000249166
0.000181652
0.000185082
0.00018498
0.000384061
0.000397437
0.00037956
0.000392416
0.000472029
0.000235914
9.4359e-05
8.1355e-05
7.7125e-05
9.263e-05
0.00012146
0.000195676
0.00011638
9.4694e-05
0.000165942
0.000116115
0.000139554
0.000337538
0.00024942
0.000289579
0.000275078
0.00018079
0.00015005
0.000334977
0.00041143
0.000102661
0.000278457
0.000238626
0.000182505
0.00014499
8.8606e-05
0.000120388
0.000187113
0.000186127
0.000126265
0.000154763
0.000136326
0.000181929
0.000210064
0.000280689
0.00028773
0.000206303
0.000153649
0.000153786
0.000132257
0.000163679
9.7855e-05
8.716e-05
0.000245701
0.000293472
0.000318338
0.000105944
7.4068e-05
9.6795e-05
0.00011376
0.000174994
0.000157096
0.000147939
0.000143682
0.000197309
0.000188272
0.000139198
0.000345372
0.000328279
0.000325216
0.000170034
0.00014853
0.000124139
0.000123366
0.000103168
0.000194163
0.000165171
0.000176981
0.000150562
0.000140584
0.00011375
0.000136907
0.000139475
0.000117423
0.000282306
0.000102915
9.6552e-05
0.000103238
0.000106821
8.4961e-05
0.000111367
0.000116823
7.9139e-05
7.5216e-05
0.000113625
0.000263283
0.000277131
0.000404104
0.000135727
0.000400798
0.000477455
0.000127748
0.000141345
0.000568066
0.000285291
0.000119307
0.000164495
9.1719e-05
0.00010496
0.000128131
0.000402123
0.000348307
0.000389729
0.000388524
0.000133183
0.000131858
0.0004598
0.000145226
0.000130124
0.000123488
0.00024058
0.000268278
0.000222779
0.000294919
0.000437411
0.000349816
0.000407482
9.024e-05
0.000105575
9.4272e-05
0.000152787
0.000120127
0.000170002
0.000120998
0.000295156
0.000296029
0.000411618
0.00035203
0.000404634
0.000359418
0.000136405
0.000127801
0.000171527
0.000180083
0.000208024
0.00022142
0.000165229
0.000367113
0.000119198
0.000262248
0.000577424
0.000183254
0.000120826
0.000108105
0.000127058
0.000107284
9.699e-05
0.000126678
0.000127022
0.000148484
0.000133858
0.000396892
0.000506104
0.000158872
0.000405472
0.000681848
0.000434025
0.000635075
0.0006163
0.000339093
0.000312896
0.000260126
9.1438e-05
0.000147158
0.000152776
0.000312603
0.000227399
0.000241671
0.000264788
