compact_start_timestamp, 2020-06-11 23:39:09.910952, micros_stamp, 1591918749910952, duration_usec, 1709438
compact_start_timestamp, 2020-06-11 23:39:40.430485, micros_stamp, 1591918780430485, duration_usec, 1087276
compact_start_timestamp, 2020-06-11 23:40:11.317383, micros_stamp, 1591918811317383, duration_usec, 1247889
compact_start_timestamp, 2020-06-11 23:40:26.326379, micros_stamp, 1591918826326379, duration_usec, 358973
compact_start_timestamp, 2020-06-11 23:40:41.658476, micros_stamp, 1591918841658476, duration_usec, 1170755
compact_start_timestamp, 2020-06-11 23:40:52.518613, micros_stamp, 1591918852518613, duration_usec, 217230
compact_start_timestamp, 2020-06-11 23:41:11.849793, micros_stamp, 1591918871849793, duration_usec, 1113462
compact_start_timestamp, 2020-06-11 23:41:41.974960, micros_stamp, 1591918901974960, duration_usec, 1206602
compact_start_timestamp, 2020-06-11 23:42:11.712989, micros_stamp, 1591918931712989, duration_usec, 1182111
compact_start_timestamp, 2020-06-11 23:42:41.179902, micros_stamp, 1591918961179902, duration_usec, 1183143
compact_start_timestamp, 2020-06-11 23:43:11.127885, micros_stamp, 1591918991127885, duration_usec, 1199091
