kv_sync_lat
0.000460179
0.000381639
0.000356683
0.000842084
0.00147389
0.00156213
0.000994204
0.000604875
0.000805238
0.000997193
0.00127524
0.00110697
0.000764818
0.00070271
0.000814833
0.00111007
0.000997486
0.000642708
0.000966242
0.000817782
0.000847729
0.000907774
0.000970285
0.000824394
0.000922896
0.00114613
0.00115906
0.00105437
0.000592459
0.000849398
0.000789769
0.000834836
0.00124006
0.00119211
0.00071465
0.00087969
0.00116618
0.0019128
0.000999522
0.000626442
0.000815594
0.000890864
0.00128895
0.000911258
0.000678287
0.00070981
0.000672031
0.000976584
0.000835925
0.00083399
0.00109123
0.00103896
0.00107883
0.00126838
0.00091677
0.000830328
0.000938195
0.000891316
0.000905129
0.00102076
0.00138276
0.000952546
0.000718054
0.000938859
0.000987318
0.000861669
0.00081152
0.000945384
0.000888041
0.000684958
0.00113752
0.00106204
0.000517042
0.000667312
0.00079275
0.00109537
0.00086094
0.000685431
0.00087867
0.000855799
0.000727032
0.00101458
0.00113071
0.000786941
0.000836893
0.00103857
0.000997387
0.000688603
0.000923861
0.00120573
0.000802079
0.000492605
0.00080387
0.000928468
0.000825355
0.000964634
0.000964871
0.000764553
0.000864673
0.000971751
0.000890812
0.000590354
0.000735307
0.000849031
0.000886495
0.000684724
0.000757081
0.000851828
0.00132708
0.000724634
0.0003887
0.000820615
0.000987831
0.000920754
0.000730665
0.00103329
0.000921946
0.000623504
0.00111569
0.000930593
0.00101825
0.00119843
0.00096972
0.000650532
0.0010327
0.000970345
0.000577307
0.000807644
0.000744799
0.000868195
0.00087026
0.000779156
0.00120806
0.000894473
0.000697206
0.00104595
0.000850559
0.000642321
0.000964333
0.00093112
0.000639482
0.00102398
0.000956897
0.00101622
0.000960945
0.000886829
0.000972275
0.000981131
0.00100919
0.00100211
0.00139954
0.000967462
0.000830984
0.000882625
0.00110045
0.000734423
0.00107806
0.00096711
0.00110878
0.000870089
0.000810414
0.000605173
0.000943477
0.000770505
0.000774794
0.00100848
0.000937543
0.000816959
0.000758316
0.000609041
0.000861986
0.000731837
0.00125747
0.000968458
0.000578043
0.000691281
0.000871385
0.00101371
0.000766688
0.000529325
0.000630312
0.000968252
0.000969781
0.000658374
0.000933303
0.000635587
0.00121656
0.00110588
0.000640811
0.000633608
0.00075859
0.000975945
0.000878715
0.000624709
0.000931788
0.000822677
0.00077682
0.000917014
0.000864176
0.000475637
0.000727149
0.000859516
0.000853606
0.000670365
0.00110259
0.00130284
0.000989683
0.000718445
0.00137313
0.00104501
0.000488729
0.000729017
0.000768138
0.0011125
0.00094491
0.00088873
0.000893577
0.00125271
0.000999665
0.000653124
0.000902137
0.000891316
0.00107419
0.00107462
0.000670246
0.000858387
0.000986548
0.000869467
0.000815427
0.000831025
0.000391993
0.000722249
0.000951857
0.000954799
0.000652846
0.000746792
0.000723777
0.00111723
0.000987744
0.000905401
0.000733289
0.000783035
0.000752644
0.000763692
0.000849335
0.000881079
0.000941808
0.000968065
0.000937296
0.000905945
0.000863637
0.000638131
0.00131179
0.00117902
0.000605499
0.00119093
0.00129949
0.000697907
0.000619732
0.00104856
0.0012288
0.000950538
0.00073641
0.00105801
0.00125209
0.001058
0.000991591
0.00102821
0.00125504
0.000773477
0.000872442
0.000969606
0.0012449
0.000856543
0.000820543
0.00105144
0.000883861
0.000759309
0.00112224
0.0013408
0.000666723
0.000792422
0.000977685
0.00117135
0.000884106
0.00078903
0.00121947
0.0014085
0.000915991
0.000896747
0.00120469
0.00107912
0.00084037
0.000980233
0.00118646
0.000871264
0.00100975
0.00115983
0.000851993
0.00100322
0.00125399
0.000691174
0.000867878
0.00112806
0.000967937
0.000777601
0.00101784
0.00135288
0.00089058
0.000737389
0.00101396
0.00119725
0.000825005
0.000770038
0.00111062
0.000877302
0.000835729
0.00101847
0.000868893
0.00088233
0.00100541
0.000760878
0.00080631
0.00100516
0.00103185
0.000620834
0.00121346
0.00135441
0.000851279
0.000849751
0.000952469
0.000863238
0.000730429
0.000997161
0.000974023
0.000782926
0.000992325
0.000923061
0.000836247
0.00111697
0.00119804
0.000811918
0.00103607
0.00142607
0.00118815
0.000988684
0.00121634
0.000769509
0.000759227
0.0010837
0.00128916
0.00116388
0.000845085
0.000985594
0.00132709
0.00110631
0.00102699
0.00135023
0.00072935
0.000582463
0.00101138
0.00112512
0.000961346
0.000756363
0.00114227
0.00100052
0.00107365
0.00123093
0.000681536
0.000505782
0.000887828
0.00115444
0.000844075
0.000875339
0.00104252
0.00100193
0.000721277
0.00114537
0.00121974
0.000821299
0.000790931
0.00119652
0.00124275
0.00104679
0.00125056
0.00113014
0.00139257
0.00135111
0.000704862
