bluestore_deferred_writes_lat
0.000646807
0.000518293
0.000526771
0.000804508
0.00170555
0.000297022
0.000255023
0.000308875
0.000466415
0.000325701
0.000485772
0.00440661
0.000346447
0.000353147
0.000334456
0.000573206
0.000739937
0.00047041
0.000542281
0.000404338
0.000433328
0.000315059
0.000393654
0.00663134
0.000390475
0.000314808
0.00110066
0.00197002
0.001816
0.00270818
0.000301865
0.000315391
0.000350174
0.000442831
0.000296087
0.000461005
0.00536984
0.000371886
0.000332943
0.000676388
0.00171059
0.00148835
0.000358766
0.000405146
0.000498848
0.000676131
0.000498735
0.000412992
0.00839062
0.000408291
0.000314258
0.000313317
0.00190241
0.00223867
0.000323958
0.000352572
0.000437438
0.000307239
0.000380512
0.000285642
0.00784372
0.000387045
0.000355822
0.000896098
0.00165219
0.00284747
0.000375826
0.0004332
0.00052084
0.000371775
0.00030342
0.000446219
0.011794
0.000347664
0.000358464
0.000416709
0.000836307
0.000799661
0.000375678
0.000304276
0.000338216
0.000417697
0.000282602
0.000410316
0.00847516
0.000330542
0.000337265
0.00087376
0.00036683
0.000535053
0.00215179
0.00199121
0.00156312
0.00152025
0.00150425
0.00144665
0.00158844
0.00123567
0.00119176
0.0011212
0.00095249
0.00142242
0.000296867
0.0003127
0.000354248
0.000270069
0.000225667
0.000342786
0.00648153
0.000402502
0.000346779
0.000345037
0.000703155
0.000645658
0.000433242
0.000403867
0.000336829
0.000468603
0.00033543
0.000481148
0.00589314
0.000369877
0.000362404
0.000622596
0.00183954
0.00183919
0.000614378
0.00110486
0.00118814
0.001112
0.00108009
0.0010976
0.0011013
0.00113764
0.00118747
0.001164
0.00108666
0.0011202
0.00111757
0.00117413
0.0011683
0.00117799
0.00117577
0.00113166
0.00112879
0.00111435
0.00107473
0.00106069
0.000275641
0.000314136
0.000403039
0.000284523
0.00741458
0.000545938
0.000351608
0.000893235
0.00219308
0.00200288
0.00044801
0.000477908
0.000343901
0.000412915
0.000489821
0.000418442
0.00395339
0.000448719
0.000350657
0.000442606
0.0013794
0.00200523
0.000459765
0.000495278
0.000255494
0.000315218
0.000281921
0.000325127
0.00693526
0.000493509
0.000401829
0.00097022
0.00160019
0.000269676
0.000390271
0.000349212
0.00033614
0.000376927
0.000406231
0.00028256
0.00773643
0.000353241
0.000329028
0.000663452
0.00263042
0.00230043
0.00049212
0.000426314
0.000335635
0.000341122
0.000436864
0.000322079
0.00820281
0.000441315
0.000362209
0.000654322
0.00277927
0.00128148
0.00163828
0.000331293
0.000329356
0.000383939
0.000431157
0.000250402
0.000334386
0.00901618
0.000363081
0.000407518
0.00057848
0.00104172
0.00121659
0.000461759
0.000516943
0.00030308
0.00038461
0.000452098
0.000297127
0.00733713
0.000383747
0.000401791
0.000518582
0.0003279
0.000240001
0.000317096
0.000361468
0.000782263
0.000696719
0.00101478
0.000965464
0.00354061
0.000382318
0.000381636
0.000825247
0.000312288
0.00162681
0.00181284
0.000337698
0.000405378
0.000306277
0.000340639
0.000395315
0.000264122
0.00739445
0.000419133
0.000337931
0.000684449
0.00187686
0.00141773
0.000372944
0.000397532
0.000368438
0.000437636
0.000352556
0.000488969
0.00415491
0.000502424
0.000343326
0.000442235
0.00199508
0.00196722
0.00191726
0.00184452
0.00184717
0.00180779
0.00178392
0.00179001
0.00179498
0.0017694
0.00177646
0.00176904
0.0017749
0.0017449
0.00173903
0.00171586
0.0022535
0.00168896
0.000338622
0.000692493
0.000832412
0.000758295
0.000620007
0.000576026
0.00232231
0.000445327
0.000366851
0.000474665
0.000395991
0.000285248
0.000851472
0.000704804
0.000822475
0.000857009
0.000870365
0.000704413
0.00230796
0.000356493
0.000328052
0.000451518
0.000454475
0.000367148
0.000435963
0.000508321
0.000407772
0.000329862
0.000366607
0.00029933
0.0064546
0.000390762
0.000323489
0.0003214
0.000320383
0.000630745
0.000360686
0.000294871
0.000303227
0.00036956
0.000403296
0.000312796
0.00686189
0.000334286
0.000373747
0.000577881
0.00235286
0.0022697
0.000340889
0.000335674
0.000263383
0.00032689
0.000264823
0.000347411
0.00786917
0.000421927
0.00031424
0.000684777
0.000917789
0.000875741
0.000341012
0.000357785
0.000363224
0.00029206
0.000304441
0.000326387
0.00263468
0.000469868
0.000409072
0.000460961
0.000514965
0.000311473
0.00041352
0.000365049
0.000332929
0.000539983
0.000438918
0.000488786
0.00423592
0.0002992
0.000395634
0.000749753
0.00075463
0.00132777
0.000348463
0.000315125
0.000385184
0.000500401
0.000361358
0.000401002
0.00672905
0.000339425
0.000394604
0.000586545
0.000396739
0.00030137
0.00193684
0.00170061
0.000397718
0.000341804
0.00039986
0.000461263
0.000247208
0.000325622
0.00897986
0.000383931
0.000376695
0.000576304
0.00143441
0.0014967
0.000302568
0.00029756
0.000402624
0.000313977
0.000296323
0.000419505
0.00231272
0.000377731
0.000273832
0.000379248
0.000330025
0.000372942
0.000385766
0.000440635
0.000452826
0.00038194
0.000448765
0.000429242
0.000310574
0.000664638
0.000733913
0.000624688
0.000644161
0.000678536
0.000659963
0.000656445
0.00050686
0.00050032
0.000509796
0.000423397
0.00562778
0.000289876
0.000288587
0.000301875
0.000453464
0.000370473
0.00143667
0.00143319
0.000294762
0.000334004
0.000336043
0.000441828
0.000357433
0.000310692
0.00639768
0.000320837
0.000289795
0.000761987
0.000628351
0.000779469
0.000441559
0.000514873
0.000246885
0.000344418
0.000243742
0.000352898
0.00696151
0.000490427
0.000360906
0.000894818
0.00179201
0.00175226
0.00292849
0.00281989
0.000827207
0.000763558
0.000774859
0.000736629
0.00124034
0.0024434
0.00242474
0.00156716
0.001695
0.00164104
0.000483986
0.000529096
0.000403459
0.000334782
0.000345384
0.000256462
0.00357645
0.000407181
0.000287646
0.000329921
0.00137935
0.00215603
0.000301526
0.000359684
0.000308668
0.000453146
0.000385131
0.000339386
0.00509088
0.000335736
0.000404405
0.000663826
0.000986322
0.000997113
0.000368518
0.000303293
0.000325972
0.00037513
0.000440041
0.000345157
0.0105264
0.000414505
0.000378782
0.00107086
0.00160927
0.00170793
0.000279552
0.000247742
