txc_size
1265
1401
1254
1397
1397
5510
1397
5510
1397
5510
1397
5438
5438
1397
5510
5510
1397
5510
1397
5510
5438
1397
5510
1397
5510
1397
5510
1397
5510
1397
5510
1397
5510
1397
5510
1397
5510
1397
5510
1397
5510
1397
5438
5510
1397
5510
1397
5510
1397
5510
1397
5510
1397
5510
1397
5510
1397
5510
1397
5510
1397
5510
1397
5438
5510
5438
5366
1397
5366
5510
5438
5366
1397
5510
1397
5510
1397
5510
1397
5510
1397
5510
5438
1397
5510
1397
5510
1397
5510
5438
1397
5510
1397
5510
1397
5510
1397
5366
5510
1397
5510
1397
5510
1397
5510
1397
5510
5366
1397
5510
1397
5510
1397
5366
5510
1397
5510
5366
1397
5510
5366
1397
5510
5366
1397
5366
5510
5366
1397
5366
5510
5366
1397
5510
5366
5366
1397
5510
1397
5510
5366
1397
5510
5366
1397
5510
5366
1397
5510
5366
5366
1397
5366
5510
1397
5510
1397
5510
1397
5510
1397
5510
1397
5510
1397
5510
5366
5366
1397
5510
1397
5366
5510
5366
1397
5510
5366
1397
5366
5510
1397
5510
5366
1397
5510
5366
1397
5510
5366
1397
5366
5366
5510
5366
5366
1397
5366
5510
1397
1397
5510
5510
1397
5510
1397
5510
5366
1397
5510
5366
5366
5366
1397
5510
5366
1397
5510
1397
5510
1397
5366
5366
5510
5366
1397
5366
5510
5366
1397
5510
5366
5366
5366
1397
5510
5366
1397
5510
5366
5366
1397
5510
5366
1397
5366
5510
1397
5510
5366
1397
5510
1397
5510
1397
5510
5366
1397
5366
5510
5366
1397
5510
5366
1397
5510
1397
5366
5510
1397
5510
5366
1397
5366
5510
1397
5366
5510
5366
1397
5510
1397
5510
1397
5510
5366
1397
5510
1397
5510
1397
5510
5366
1397
5510
1397
5510
5366
1397
5366
5510
1397
5510
1397
5366
5510
5366
1397
5366
5510
5366
1397
5366
5510
1397
5366
5510
5366
5366
1397
5510
5366
5366
5366
1397
5510
5366
5366
1397
5510
5366
1397
5366
5510
1397
5510
5366
5366
1397
5510
1397
5510
1397
5510
1397
5366
1397
5366
5510
5510
1397
5366
5510
5366
5366
1397
5510
5366
5366
1397
5366
5366
5510
5366
1397
5510
5366
5366
1397
5510
5366
1397
5510
1397
5510
5366
1397
5510
1397
5510
5366
1397
5366
5510
5366
5366
1397
5510
5366
5366
5366
5366
1397
5366
5510
5366
5366
1397
5510
5366
5366
5366
1397
5510
5366
5366
5366
1397
5510
5366
1397
5366
