bluestore_simple_writes_lat
0.000834791
0.000928139
0.000735659
0.00092718
0.000994747
0.00102706
0.000619086
0.000956478
0.000935234
0.00131333
0.000947012
0.000618565
0.000855946
0.000627924
0.000690486
0.00138117
0.000700919
0.000874004
0.000864711
0.00070738
0.000869736
0.000925958
0.000997592
0.000957171
0.000685021
0.000834318
0.000713134
0.000657753
0.000780231
0.000696913
0.000693664
0.00087557
0.00105542
0.000775227
0.000945641
0.000973169
0.000766347
0.00101955
0.000878494
0.000610982
0.000811518
0.000811458
0.000751946
0.000715091
0.000902702
0.000908119
0.000604318
0.00125908
0.000943424
0.000787801
0.000607745
0.000942024
0.000952048
0.000900644
0.000684548
0.000910778
0.000698989
0.000719964
0.00094675
0.000943942
0.000708747
0.0010776
0.000930278
0.00122167
0.00101834
0.000864376
0.000869638
0.000897934
0.000881352
0.00100025
0.00088
0.000982074
0.000919766
0.000932841
0.00113942
0.00126428
0.00103445
0.00106785
0.000827814
0.000742191
0.000942758
0.000977098
0.00103415
0.000840368
0.00114934
0.00102762
0.000964074
0.00123139
0.0012265
0.00147879
0.000614061
0.000719605
0.000523119
0.000725945
0.000713909
0.001249
0.000793079
0.00089525
0.000521203
0.00108829
0.000944809
0.000880795
0.000786301
0.000599797
0.000876983
0.000761116
0.000879037
0.000946509
0.000767351
0.000909107
0.000649767
0.000816677
0.00114559
0.00103265
0.00109112
0.00105527
0.000924014
0.000548043
0.000896838
0.00111571
0.00076006
0.000591004
0.000634123
0.00102528
0.000886769
0.000930182
0.00109332
0.0010961
0.00094031
0.00115801
0.00113329
0.000702143
0.000856911
0.0012085
0.000979042
0.0011245
0.00101039
0.000591198
0.000960868
0.000691695
0.00124231
0.0010654
0.00108392
0.00132258
0.00127131
0.00102264
0.000906524
0.000559923
0.000692497
0.000695754
0.000860697
0.000687445
0.000680893
0.000825328
0.000787049
0.000780127
0.000760892
0.000872088
0.00115461
0.00102272
0.000930299
0.00109886
0.000977211
0.000556804
0.000966088
0.000988735
0.000950318
0.000892871
0.000798674
0.000857396
0.000860223
0.000888441
0.000946498
0.0006787
0.000579812
0.00107176
0.0014267
0.000958084
0.000614641
0.000759258
0.000920314
0.00083443
0.000659142
0.000654104
0.00112324
0.000969828
0.000822094
0.000823372
0.00103396
0.000906685
0.000845597
0.000881784
0.00104439
0.0008225
0.000833445
0.000827112
0.000853984
0.00126586
0.001059
0.00123445
0.00102316
0.000869593
0.000496847
0.000854857
0.000745337
0.000767101
0.000833474
0.000725252
0.00104205
0.000838477
0.000832291
0.00127989
0.00133422
0.000868693
0.000618832
0.000625518
0.000587906
0.000840321
0.000659614
0.00065512
0.000526976
0.00121035
0.000959121
0.00137844
0.0011463
0.000635355
0.00117616
0.000989277
0.000961045
0.00109871
0.000989083
0.000745229
0.000889148
0.000857398
0.000883876
0.00059176
0.000812279
0.00113629
0.000965869
0.000887989
0.000810081
0.000766187
0.000927705
0.000885389
0.000805497
0.00060219
0.000806874
0.000820387
0.000825344
0.00140293
0.00137659
0.0014155
0.00123296
0.00129163
0.00131567
0.00101239
0.0010988
0.00107709
0.00113434
0.00113769
0.0010296
0.00107405
0.00106089
0.000813501
0.0011197
0.00119568
0.00113385
0.00109241
0.000637318
0.00133268
0.00133842
0.00134371
0.00130374
0.00125448
0.00103427
0.000818809
0.000956819
0.00101141
0.000964317
0.00100145
0.00093905
0.000646246
0.00125097
0.00127293
0.00121035
0.00151096
0.0012273
0.00106475
0.00107948
0.000936452
0.000960844
0.000857778
0.000923702
0.00111616
0.00104585
0.0010161
0.000967036
0.00107376
0.00110773
0.00105469
0.000907383
0.000962287
0.000987119
0.00128159
0.00122717
0.00122784
0.00119085
0.000816359
0.000891196
0.000972162
0.000882964
0.000959779
0.000948251
0.000952856
0.00111838
0.00108452
0.000956712
0.000875148
0.000846186
0.00123881
0.00134169
0.0012222
0.00102946
0.00102427
0.0009778
0.000794954
0.000785813
0.000733074
0.00114459
0.00110471
0.00115262
0.00109992
0.00105315
0.00105146
0.000967625
0.000737371
0.000734102
0.00122004
0.0012719
0.00120381
0.00144064
0.000922741
0.000995226
0.000899467
0.00112391
0.000975476
0.00107835
0.00104002
0.000972457
0.00104916
0.00105651
0.000947399
0.00129941
0.0012021
0.00160955
0.00148182
0.00130839
0.000915958
0.000772644
0.000969559
0.00107483
0.00104709
0.00110199
0.00115298
0.000983133
0.000788251
0.000793556
0.000744599
0.0013119
0.00133609
0.00157244
0.00140315
0.00111855
0.00105326
0.000979143
0.00100858
0.0010147
0.000871449
0.00122197
0.00102745
0.00103939
0.00110071
0.00113148
0.000920595
0.000824362
0.000748596
0.000755391
0.00103199
0.00103764
0.00118344
0.000779447
0.00094056
0.000935043
0.000944908
0.000938671
0.00100187
0.000651853
0.000715216
0.00104152
0.000924317
0.00127157
0.00126201
0.00126436
0.000945626
0.00112675
0.000954386
0.000988071
0.00107763
0.00101215
0.00105486
0.000961194
0.000885574
0.00106393
0.00104728
0.000995648
0.000965401
0.000990725
0.0010176
0.00118532
0.000983507
0.000924284
0.0014983
0.00151992
0.00142534
0.00136882
0.00136392
0.00158063
0.00112331
0.00108624
0.00112063
0.00109674
0.00109381
0.0010151
0.00126781
0.00115616
0.00133051
0.00154101
0.00141259
0.00139491
0.00138568
0.00138419
0.00132862
0.00109646
0.00175206
0.00173093
0.0012113
0.000850355
0.00123303
0.00119443
0.00124854
0.00126004
0.00118986
0.00108653
0.00112779
0.000979631
0.0010717
0.00110972
0.000890686
0.00083647
0.000956817
0.000659867
0.000598364
0.00179441
0.00175675
0.00166567
0.00165261
0.00173012
0.00170887
0.00171452
0.00171127
0.00165628
0.00162178
0.00158056
0.00158593
0.00160574
0.00160074
0.00161113
0.00158465
0.00158542
0.00157093
0.00182302
0.00179984
0.00178722
0.00177467
0.00171386
0.00171882
0.00118945
0.000754202
0.00178884
0.0017417
0.00165764
0.00157478
0.00156232
0.00152417
0.00153656
0.00155538
0.00233742
0.00229874
0.00233544
0.00225271
0.00223024
0.00222678
0.00220147
0.00220819
0.00218695
0.00200482
0.00200384
0.00196609
0.00196628
0.00195798
0.00196938
0.00196832
0.0019534
0.00177661
0.0016543
0.00123624
0.00122086
0.00119646
0.00121225
0.00117369
0.00114475
0.00108956
0.00138702
0.00108256
0.00102359
0.00101041
0.000980977
0.000887248
0.000889903
0.00183103
0.00181693
0.00179882
0.00178846
0.00174614
0.00173168
0.00169107
0.00166817
0.00167023
0.00163207
0.00166128
0.00160826
0.0016176
0.00160032
0.00155432
0.00185482
0.00176649
0.00155139
0.00140278
0.00147755
0.00145644
0.00136148
0.00169164
0.00170717
0.00157968
0.00157273
0.00157732
0.00154514
0.00154156
0.00155297
0.00159948
0.00156718
0.00152387
0.0015088
0.00143984
0.00143373
0.00141483
0.00142073
0.00218728
0.00225682
0.00223818
0.00224558
0.00225575
0.00217181
0.00201708
0.00199641
0.0018555
0.00185921
0.00106795
0.000954044
0.000970732
0.000992418
0.000987542
0.000966636
0.00158356
0.00158825
0.00154882
0.00142834
0.00133375
0.00134379
0.00107643
0.00139045
0.00138366
0.00139231
0.00138011
0.00128541
0.00126465
0.00122935
0.00124046
0.00106604
0.00101994
0.00139824
0.00140606
0.00141891
0.00156141
0.00156516
0.00153193
0.00145777
0.00146592
0.0013871
0.00199945
0.00199013
0.00200398
0.00205143
0.00199789
0.00195939
0.00198153
0.00195885
0.00176635
0.00176259
0.00170522
0.00170387
0.00165356
0.0011695
0.00115069
0.00114418
0.00109187
0.00101609
0.00100867
0.00100171
0.00120461
0.000764437
0.00073493
0.00164403
0.0016589
0.00164355
0.00163967
0.00159149
0.00160688
0.0015243
0.00202101
0.00198616
0.0019265
0.00192389
0.00194034
0.00193471
0.0018652
0.00184581
0.00181317
0.00151965
0.00150805
0.00149128
0.00147555
0.00147891
0.00145718
0.00142207
0.00144294
0.00138921
0.00133703
0.00145519
0.00145519
0.00136773
0.00135597
0.00141292
0.00137826
0.00136394
0.00133929
0.00129226
0.00131394
0.000927493
0.00166244
0.00175011
0.0017357
0.00171381
0.00147588
0.00146201
0.00145603
0.00142983
0.00143557
0.00144947
0.00145152
0.0014026
0.00138998
0.00135464
0.00134488
0.00133241
0.00111848
0.00117471
0.00108982
0.00108808
0.00106623
0.000975044
0.00147371
0.00146055
0.00117549
0.00110642
0.00104817
0.0010411
0.00178111
0.00177305
0.00168039
0.00154862
0.00152168
0.00154327
0.00147105
0.00196116
0.00192567
0.0018794
0.00188762
0.00126519
0.00122778
0.00123438
0.00172642
0.00171857
0.00174868
0.00174766
0.00169586
0.00110272
0.00106091
0.00102398
0.00102643
0.00136543
0.00135339
0.00139141
0.00140255
0.00139907
0.00140026
0.00138936
0.00132878
0.00124695
0.00159786
0.0016022
0.00163672
0.00161974
0.0016399
0.00167409
0.00171759
0.00170645
0.00168904
0.00153274
0.0019421
0.00157555
0.00130864
0.00123533
0.00122886
0.00126285
0.00127729
0.00126463
0.00112672
0.00164547
0.00110313
0.00104694
0.00113146
0.00110544
0.00151612
0.00132707
0.00129683
0.00117324
0.00115145
0.00115336
0.00100366
0.000931554
0.00100788
0.00192099
0.00187953
0.00194701
0.00169374
0.00170513
0.00231582
0.00238432
0.0024084
0.00238384
0.00239194
0.00226377
0.00224113
0.00197836
0.00194439
0.00184599
0.00183861
0.0018457
0.00188121
0.00188759
0.00183226
0.00182091
0.00182823
0.0020028
0.00136251
0.00137589
0.00134731
0.00135994
0.00132378
0.00128275
0.000716438
0.00169372
