opq_vec
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
2
2
2
3
3
3
3
3
3
3
3
3
2
3
4
4
5
4
4
3
2
3
4
3
1
1
2
2
3
4
5
5
5
5
5
6
4
5
5
5
6
7
8
9
10
8
8
8
5
5
5
6
7
6
7
8
9
10
9
7
8
8
8
8
8
7
7
7
7
8
7
8
9
8
8
8
8
8
7
7
6
7
7
8
9
6
7
8
9
7
6
7
5
5
6
7
7
8
7
7
5
6
6
7
5
6
7
7
8
8
9
7
7
7
6
7
8
9
9
8
8
5
5
5
4
5
4
3
3
4
4
4
4
5
5
6
7
6
5
6
7
1
1
1
1
2
2
2
2
2
3
4
4
4
4
4
5
5
4
3
4
4
5
5
5
6
6
7
8
8
8
9
10
11
9
9
10
9
10
9
10
11
12
13
11
11
12
12
12
12
12
11
12
12
12
13
14
13
13
14
15
13
13
13
13
13
13
13
13
14
11
11
11
11
12
13
12
12
12
13
13
13
13
14
14
14
14
14
13
13
14
14
14
14
15
15
15
16
17
17
17
17
18
18
19
19
20
21
22
23
22
21
15
1
1
2
3
3
2
2
3
4
3
3
4
5
5
6
6
5
6
7
8
7
8
1
1
1
2
2
2
3
3
4
4
3
3
2
2
3
4
4
3
4
5
4
5
6
6
6
7
8
9
10
8
8
9
9
10
10
10
10
10
10
9
10
11
12
13
14
13
13
14
15
15
16
17
18
17
16
16
15
16
16
17
17
17
18
19
20
20
20
19
19
20
17
17
18
18
17
17
16
17
14
14
15
16
17
16
16
16
17
16
16
16
16
14
14
15
16
16
17
17
18
15
14
13
14
15
15
14
12
12
5
1
2
2
2
2
3
3
4
5
6
5
5
5
6
6
7
6
6
7
7
7
6
7
8
8
1
1
2
2
2
1
2
3
4
3
3
4
3
3
3
4
4
4
4
4
4
5
4
4
4
4
4
5
5
6
6
6
6
7
8
9
8
7
8
8
7
8
8
9
9
9
6
6
7
8
8
8
8
7
8
8
7
8
8
7
8
8
8
7
8
9
6
7
8
9
10
9
7
7
7
8
8
9
10
10
11
11
12
13
11
10
10
8
8
8
9
10
10
11
11
11
11
12
13
14
15
15
15
14
15
16
16
13
14
1
1
1
1
1
1
1
2
1
2
3
3
4
4
4
4
5
5
3
3
3
4
4
3
3
1
1
1
1
2
3
1
2
2
3
3
4
4
2
1
2
2
2
1
1
1
2
2
3
3
4
3
2
1
1
1
1
2
3
4
5
3
3
1
2
3
2
2
2
2
1
1
1
1
1
1
1
1
1
1
1
1
2
3
4
4
3
4
3
2
2
2
3
1
2
3
3
3
3
3
3
4
4
3
2
1
1
2
2
2
1
1
1
1
2
3
3
3
3
3
2
3
4
4
4
5
4
5
5
6
6
7
1
1
1
1
2
3
2
3
3
3
4
3
3
4
4
4
4
3
3
3
3
2
2
3
3
3
3
4
2
2
3
3
2
2
1
2
3
3
3
3
4
3
2
2
3
3
3
4
5
4
3
3
3
3
4
4
5
5
5
5
6
6
6
6
7
7
7
8
1
2
2
1
2
2
2
2
2
1
1
2
2
2
3
4
5
4
3
3
2
2
